date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-10-01_12.00.00	0.2944209	72.29675	5.56313459179705			294.15099746910823	72.09890136771406	2.713308702240738
2021-10-01_13.00.00	0.2704051	67.6338	5.055981691447033			292.6000446627959	70.60750070986234	2.647896770523573
2021-10-01_14.00.00	0.2425907	62.03027	4.514655817153797			290.42005359535506	66.63805570053327	2.6959991367995713
2021-10-01_15.00.00	0.2205884	57.48503	4.086074131689951			290.6792839065059	63.57975358392403	2.8030625065546815
2021-10-01_16.00.00	0.2041028	53.97372	3.7779549466000537			291.7192198898318	61.33063895244309	2.8986825773578744
2021-10-01_17.00.00	0.1893747	50.77644	3.517656385556586			292.77702099151406	58.35651500335623	3.0483715236816806
2021-10-01_18.00.00	0.1824258	49.26841	3.390388009692763			294.25022331397946	61.2037416086472	3.0388364015836373
2021-10-01_19.00.00	0.1898272	50.94283	3.5233374218446167			293.0489801994938	66.76416983172697	3.106294489836273
2021-10-01_20.00.00	0.2159565	56.69445	3.9890238430011666	2.1840000598318724e-06	1.0197998623866934e-05	291.1120663986899	73.07696944880158	3.2506356179006275
2021-10-01_21.00.00	0.222934	58.25577	4.1307715319950935	4.2510006880665327e-05	2.9589999102521914e-05	288.8623641506625	75.07665248697846	3.561947944380961
2021-10-01_22.00.00	0.2300615	59.82365	4.250800251293865	0.0007018999611092828	3.118999611092829e-05	287.29019651630193	74.81719004037764	3.8561825747454463
2021-10-01_23.00.00	0.2303826	59.94054	4.311335148233463		1.5440000598318724e-06	287.18721155277655	72.70109682498378	4.126012757748356
2021-10-02_00.00.00	0.2246367	58.74847	4.235468333981512		5.040000598318724e-06	287.0247134137264	71.74565465615088	4.305767525280373
2021-10-02_01.00.00	0.2104402	55.69157	3.9891764142758848	0.0004888000717982469	8.747000927394023e-07	287.00748101831175	70.72657150900763	4.439245228525408
2021-10-02_02.00.00	0.1771368	48.30011	3.4189457624076343			288.26887003126393	69.52149274826601	4.529834711835861
2021-10-02_03.00.00	0.1566703	43.61164	3.051886199778622			289.9676939109722	63.25517050412178	4.7104442617009
2021-10-02_04.00.00	0.1428979	40.39365	2.8032162623029286			289.33545481613817	52.415488554138435	4.920574375972592
2021-10-02_05.00.00	0.1348305	38.49073	2.6517764082926973			287.91033943724875	46.86042302579843	4.901577788102827
2021-10-02_06.00.00	0.1347266	38.48673	2.6406787925928144			288.0665847848742	46.76269586663328	4.8021338510135365
2021-10-02_07.00.00	0.1355401	38.71219	2.639427408980764			288.734293583445	47.999271519062674	4.7445072073826395
2021-10-02_08.00.00	0.140466	39.88375	2.7202791156849253			288.2007964865267	51.358748288418596	4.62937892364647
2021-10-02_09.00.00	0.1472708	41.46564	2.8468764770993507			287.9815021587018	54.43906244695411	4.507735930532874
2021-10-02_10.00.00	0.1493579	41.97535	2.8724940916025967			288.5653193389906	56.80347837797444	4.369207350705494
2021-10-02_11.00.00	0.1470067	41.44065	2.8271427289317015			288.754391841596	58.02287992209639	4.2675104383893085
2021-10-02_12.00.00	0.1437511	40.70277	2.764511622341221			288.6719145451839	57.37865420799433	4.210793410957194
2021-10-02_13.00.00	0.1384038	39.43068	2.677980075986478			289.78885663242517	54.68039739844482	4.253032777973601
2021-10-02_14.00.00	0.136952	39.07325	2.6579510575283454			288.4422361173143	52.939686877184904	4.271351677306768
2021-10-02_15.00.00	0.1351282	38.64369	2.629877344661501			287.87714009230314	50.354632813027855	4.406816469375258
2021-10-02_16.00.00	0.1348526	38.58882	2.62922487809256			287.65434717880004	48.73592115936746	4.524215020686711
2021-10-02_17.00.00	0.1392917	39.61553	2.7277030544170877			286.3553669793062	49.4844550444059	4.594151897947484
2021-10-02_18.00.00	0.144608	40.87454	2.840082268824603			284.58578978710733	53.493485646738776	4.669552498657026
2021-10-02_19.00.00	0.1490672	41.9308	2.9371660633619525			283.5734330802442	55.76241997055012	4.922087437632456
2021-10-02_20.00.00	0.1708151	46.94762	3.37371585843779		2.2080001196637447e-06	283.2561783534316	57.92396103108391	5.201930839583781
2021-10-02_21.00.00	0.2041084	54.39876	4.017545696592575		0.0005537999222185658	282.64362810778624	59.81390816080708	5.493116050052777
2021-10-02_22.00.00	0.2292357	59.87285	4.4775839889909355		0.0034698387531037784	282.7373827601608	60.10461593670826	5.817714648892263
2021-10-02_23.00.00	0.239208	62.05122	4.6492685553594395		0.0013887300685074939	282.7874795295519	60.2209233094637	6.015928792101533
2021-10-03_00.00.00	0.2239649	58.81314	4.387623777186107		0.008380052053729022	282.0984070269466	60.60195351846816	6.090882342029545
2021-10-03_01.00.00	0.2074209	55.25717	4.074206479791785		0.006654192718461124	281.07239094834006	59.297834142545014	6.176460750086562
2021-10-03_02.00.00	0.1989856	53.33541	3.9531097615699884		0.009014000658150596	280.7706565430996	55.91315730437556	6.480268278975018
2021-10-03_03.00.00	0.2015496	53.92458	4.0120471475154815		0.00153	281.3821274378443	54.35389737710082	6.881529084986482
2021-10-03_04.00.00	0.2115525	56.15857	4.18280431986119		0.001781999880336255	282.5693017716242	55.84625004533731	6.931777198398606
2021-10-03_05.00.00	0.2102091	55.89537	4.137397911867652		0.00037978909264965445	283.8280854548161	56.87873389100383	6.838630245999923
2021-10-03_06.00.00	0.2052908	54.71494	4.0686271576869		0.013399999999999999	283.65784576447817	57.48645863763441	6.696557476753753
2021-10-03_07.00.00	0.2010249	53.67683	4.032512639483052		0.017037191491907737	282.8623641506625	55.62182312152381	6.713129695481484
