date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-09-24_12.00.00	0.07725225	22.75295	1.1941998982858169		0.0013708959822897656	308.68806758969777	55.05869814093958	-24.245468827325908
2021-09-24_13.00.00	0.08426491	24.35497	1.3157223202800132		0.0005636799593143267	306.9910302218252	62.85605801636517	-23.98778338500992
2021-09-24_14.00.00	0.09677844	27.19201	1.5293894157417656		1.6315999042690042e-05	306.05638677981244	78.55595029298455	-23.878840873298742
2021-09-24_15.00.00	0.101569	28.27339	1.6062287970802047		1.661724055404314e-05	304.08348220931964	88.41389846381693	-23.82076561360438
2021-09-24_16.00.00	0.1015942	28.27949	1.6021512549735242		1.661826966224908e-05	302.786065207682	94.15306923364028	-23.9186301748135
2021-09-24_17.00.00	0.09846335	27.58757	1.5435303796332307		1.9883199210219283e-05	301.40546374869734	95.93192722358509	-23.974870783172292
2021-09-24_18.00.00	0.09216759	26.20564	1.4218622670296466		1.9427600442755855e-05	299.53182224207234	94.60362552012464	-24.09677019548286
2021-09-24_19.00.00	0.08940751	25.57968	1.36896969515661		0.000253042989200347	299.0760011910079	95.482587470515	-24.7282019921565
2021-09-24_20.00.00	0.08797826	25.24349	1.3389469590450833		0.0006448499715798606	303.45187583742745	97.04314853266956	-25.630955490698
2021-09-24_21.00.00	0.08742847	25.11228	1.3260980644389266		0.0004177141233134891	306.79410451094236	97.41298623989789	-26.068729989262152
2021-09-24_22.00.00	0.08840667	25.32485	1.3398728572710683		7.4817004218147e-05	308.9244826559476	98.05617904692308	-26.264720249077868
2021-09-24_23.00.00	0.09096845	25.89302	1.3837721003978818		4.994339904867323e-05	310.57682000893254	98.04580585200945	-26.47421858561512
2021-09-25_00.00.00	0.09614072	27.02825	1.4813028390223473		8.870700332066891e-05	310.3902783980944	98.31255621507061	-26.550837402815205
2021-09-25_01.00.00	0.09853483	27.55905	1.5228611601400066		0.0006633200706016094	312.1379708203067	98.0360157661681	-26.549286104579295
