date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-09-21_00.00.00	0.6593952	141.1123	11.717022167708738			285.3647089474468	35.135200823975744	21.57732056187018
2021-09-21_01.00.00	0.6342842	137.3683	11.303203996769078			287.7462036623493	33.791202477561406	21.418173075661514
2021-09-21_02.00.00	0.6070218	133.1977	10.847189397792205			290.22725919309215	32.657719644699725	21.184630427918194
2021-09-21_03.00.00	0.5891871	130.3217	10.577589972178178			293.51205895489056	30.942890834749054	21.01478696917428
2021-09-21_04.00.00	0.5684117	126.9831	10.244362341819487			294.7174705969927	30.067970835321407	20.82995925134645
2021-09-21_05.00.00	0.550906	124.0618	9.97082298740539		1.2166000538486851e-05	294.70306684531784	29.512125531368376	20.39705378205855
2021-09-21_06.00.00	0.5481594	123.4771	9.938938582582942		1.2166000538486851e-05	293.49177460175673	28.461937210147582	20.019697452866126
2021-09-21_07.00.00	0.5732731	127.4218	10.343366141143386		0.000263	291.53074289117166	27.38269948881522	19.993006442403214
2021-09-21_08.00.00	0.5809561	128.6361	10.488389625153319		0.00034800011966374484	290.2730013398839	27.502613359572205	20.115743391155434
2021-09-21_09.00.00	0.5845762	129.1051	10.593313788255003		3.245998743530679e-05	288.04514664284653	28.076373091988767	20.116189984220114
2021-09-21_10.00.00	0.567737	126.4525	10.350010470577677			286.3040792020247	29.025832163326893	20.085685842097746
2021-09-21_11.00.00	0.5622204	125.5169	10.27724893050528			285.3533571534911	29.681008007743728	20.03430155237055
2021-09-21_12.00.00	0.5481372	123.2697	10.055628683399647			286.41421021289267	30.79855260788548	19.999173994232137
2021-09-21_13.00.00	0.5382187	121.5531	9.921057827504711			288.2924296560965	30.3042389589775	19.90352006273008
2021-09-21_14.00.00	0.5339378	120.7529	9.880396086995543			287.71065952061934	29.369249173088164	19.822039422185867
2021-09-21_15.00.00	0.5245914	119.2157	9.737643222544648			286.6942087241328	29.76919434389621	19.860482564332585
2021-09-21_16.00.00	0.5153642	117.6769	9.585131779699045			284.8514217656692	29.541159414739603	19.85057785079408
2021-09-21_17.00.00	0.4955358	114.3302	9.253818769258382			281.7292317999107	29.08989876938578	19.883312946644537
2021-09-21_18.00.00	0.4809784	111.9281	9.011882609866277			280.83452434122376	29.656384686450963	20.306851583918785
2021-09-21_19.00.00	0.4697848	110.0262	8.867562150357495			281.73507518237307	28.910778704654536	20.95896512231036
2021-09-21_20.00.00	0.4766664	111.2908	9.051826367906182			285.75766711329464	26.691119265177175	21.613903967289502
2021-09-21_21.00.00	0.5095225	116.9768	9.67063750860083			287.72859907696886	25.14252558533521	22.189884305784688
2021-09-21_22.00.00	0.520858	118.9248	9.910437670146887			288.4841447074587	24.051531308356466	22.622825758335523
2021-09-21_23.00.00	0.5264946	119.8909	10.038181709396595			288.2625055828495	23.383153227296436	22.881834443405637
2021-09-22_00.00.00	0.518705	118.6393	9.90278816525563			286.92481762691676	23.08915812698756	22.930366746071
2021-09-22_01.00.00	0.5013713	115.741	9.59592245789332			286.38774750632723	22.955740736232862	22.778889653493536
2021-09-22_02.00.00	0.4959288	114.829	9.525105453675172			286.51950275420575	22.81238240741277	22.60719820279877
2021-09-22_03.00.00	0.5164364	118.2752	9.912358273252162			287.7545779365788	22.448897184188322	22.607543284183862
2021-09-22_04.00.00	0.5521415	124.1315	10.558584377898105			287.88726365937174	21.2245400022034	22.911265202661525
2021-09-22_05.00.00	0.5882534	130.0174	11.16615610135519			289.68549947893405	20.08299080651046	23.139065615134882
2021-09-22_06.00.00	0.5890016	130.0531	11.194920274029975			289.8145377400625	20.044408775471734	23.044777582317067
2021-09-22_07.00.00	0.5650957	126.1472	10.786717324318664			289.27780259044215	20.909655037146777	22.633282373575582
2021-09-22_08.00.00	0.5386203	121.8948	10.321255272683759			288.20522554711926	21.24530974746217	22.535488774406303
2021-09-22_09.00.00	0.5486422	123.5896	10.486636551290871			288.68289414917376	21.678362072443353	22.64918457498635
2021-09-22_10.00.00	0.5709669	127.2077	10.86936009812427			289.7224207235373	21.67228741518468	23.07330707972085
2021-09-22_11.00.00	0.5893442	130.089	11.193642863553414			291.7795518832812	22.65382852604319	23.153738700170436
2021-09-22_12.00.00	0.6077327	132.8678	11.497032339127053			293.2530519577192	24.113055322169448	22.929392107429408
2021-09-22_13.00.00	0.611657	133.465	11.517509797469112			295.14545183861844	25.45544711416836	22.68819932519881
2021-09-22_14.00.00	0.6110563	133.4108	11.456382564992373			296.98127884472234	26.126891421062677	22.532211090986664
2021-09-22_15.00.00	0.6093606	133.1513	11.391479941364766			296.2039601012357	26.556643393493836	22.488576385411875
2021-09-22_16.00.00	0.6033097	132.2668	11.287764382086337			294.4915140687807	27.192247479746776	22.445583719326123
2021-09-22_17.00.00	0.6141375	133.9578	11.473644060190864			293.01138901295224	30.46610272310902	22.102099426485665
2021-09-22_18.00.00	0.6506771	139.4538	12.07253118736351			291.183750186095	33.49667766773229	22.18443893993475
2021-09-22_19.00.00	0.6987912	146.4658	12.8608490142699			290.98648950424297	31.8013889529838	22.797376865910053
2021-09-22_20.00.00	0.731876	151.0592	13.452675980494808			292.50327527169867	28.92237027981067	23.404142880649943
2021-09-22_21.00.00	0.7705872	155.986	14.282675681335446			291.86102426678576	27.273691312383683	23.824463747675054
2021-09-22_22.00.00	0.806076	160.3075	14.99351422502767			290.20113145749593	26.144442336495935	24.088151229135917
2021-09-22_23.00.00	0.8235465	162.4039	15.344140963891464			289.05266488015485	25.54645853478664	24.215698501826807
